"Quotation Report - Date : January-28, 2026 10:59 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
3635,Q-1192-F11607,FIRESTOP,09 Feb 2022,IQ,Graphics T.L.,FIRESTOPPING PROJECT,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,960,AED,Islam S.,Quotation
3636,Q-1192-F11606,FIRESTOP,08 Feb 2022,IQ,Sahara E.S.,"G+M FACTORY  &amp; STORE ON PLOT  # 5310643 SAIH SHUAIB 2, DIC, DUBAI",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,12547.5,AED,Islam S.,Quotation
3637,Q-1192-F11605,FIRESTOP,08 Feb 2022,IQ,Bravo C.L.,RESIDENTIAL APARTMENT BUILDING B+G+ 4+ ROOF#LPO J-145/AW-8437/028/2022,"SUPPLY OF INSS1186 , D64",Firestop/ DC 315,Fire,13797,AED,Ajith S.,Order
3638,Q-1192-F11604,FIRESTOP,07 Feb 2022,IQ,Al F.C.,Abu Shagara Project - Sharjah,Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,10693.2,AED,Habib B.,Quotation
3639,Q-1192-F11603,FIRESTOP,07 Feb 2022,IQ,Door M.T.,FIRESTOPPING PROJECT,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,3182.55,AED,Habib B.,Quotation
3640,Q-1192-F11602,FIRESTOP,07 Feb 2022,IQ,Firetech I.L.,FIRESTOPPING PROJECT,"SUPPLY OF INSS2460, SSCI",Firestop/ DC 315,Fire,13521,USD,Islam S.,Quotation
3641,Q-1192-F11601,FIRESTOP,07 Feb 2022,IQ,Huge B.C.,MUTTAWA TOWER,"SUPPLY OF CFS01, D120",Firestop/ DC 315,Fire,1181.25,AED,Muhammad N.,Order
3642,RFQ-4814-E6801,MACRO,07 Feb 2022,RFQ,Creo L.C.,QTR 193 - W912ER20R0029 - USACE AEC TRANS REGIONAL LOGISTICS COMPLEX (TLC),LIGHT FITTINGS (SAMPLES),Electrical,Electrical,7300,QAR, ,Order
3643,Q-1192-F11600,FIRESTOP,07 Feb 2022,IQ,Sultan I.,FIRESTOPPING PROJECT,SUPPLY OF SSCI,Firestop/ DC 315,Fire,15645,AED,Muhammad N.,Quotation
3644,Q-1192-F11599,FIRESTOP,04 Feb 2022,IQ,Fibrex L.,"Shamd Reflection, Al Reem Island &ndash; Abu Dhabi# F-CON-ALD003-PUR-38651-2022-R-0",SUPPLY OF INSS2460 DARK GREY,Firestop/ DC 315,Fire,5355,AED,Habib B.,Order
3645,Q-1192-F11598,FIRESTOP,03 Feb 2022,IQ,Manycon T.&.,QATAR ARMY,SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,77000,AED,Islam S.,Quotation
3646,Q-1192-F11597,FIRESTOP,03 Feb 2022,IQ,Technoman C.,"B+G+4+R RESIDENTIAL &amp; COMMERCIAL BUILDING, AL WARSAN FIRST, PLOT NO.: 6218675, DUBAI, UAE",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,26304.6,AED,Ajeesh J.,Quotation
3647,RFQ-1192-F11596,FIRESTOP,03 Feb 2022,RFQ,Wimpey L.(.,MVL FIRESTOP,TESTING CDPH (INSS1186 And INSS1440),Firestop/ DC 315,Fire,12600,AED, ,Order
3648,Q-1192-F11595,FIRESTOP,03 Feb 2022,IQ,Levant S.T.,Otantik Restaurant,"Supply Of INSS1440, D64",Firestop/ DC 315,Fire,533.4,AED,Arun stephen ,Order
3649,Q-1005-A5212,MV LLC,03 Feb 2022,IQ,Belmark ,Supply &amp; Delivery Of Steel Doors-N3319121F4297 DESIGN BUILD PRE-ENG BLDGS WATERFRONT UAE,Supply &amp; Delivery Of Steel Doors-N3319121F4297 DESIGN BUILD PRE-ENG BLDGS WATERFRONT UAE,Doors,Architectural,8686.7,USD, ,Quotation
3650,Q-1192-F11594,FIRESTOP,02 Feb 2022,IQ,Dutco C.C.,WEATHER SEALANT,SUPPLY OF NWS 2000,Firestop/ DC 315,Fire,5880,AED,Islam S.,Quotation
3651,Q-1192-F11593,FIRESTOP,02 Feb 2022,IQ,Al A.G.,"GOVERNMENT OF UAE, MTFPB",SUPPLY OF DC68,Firestop/ DC 315,Fire,115762.5,AED,Habib B.,Quotation
3652,Q-1192-F11592,FIRESTOP,02 Feb 2022,IQ,Safety W.,INTERMASS MISK 3 &amp; 4 # 1764,SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,4987.5,AED,Habib B.,Order
3653,Q-1192-F11591,FIRESTOP,02 Feb 2022,IQ,Glass T.F.,GLASS PROCESSING PLANT# LPO 01671/2022,SUPPLY OF SGS 2000 BLACK,Firestop/ DC 315,Fire,4410,AED,Habib B.,Order
3654,Q-1192-F11590,FIRESTOP,02 Feb 2022,IQ,Jpm A.T.,SEVEN TIDES #LPO JPM/MVL/0150/2022,SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,4987.5,AED,Arun stephen ,Order
3655,Q-1192-F11589,FIRESTOP,02 Feb 2022,IQ,Al H.,Sharjah Airport Cargo Terminal Expansion,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,1835.4,AED,Arun stephen ,Quotation
3656,Q-1192-F11588,FIRESTOP,02 Feb 2022,IQ,001 C.,"PROPOSED SCHOOL, PLOT NO.AFSC01, AL FURJAN, DUBAI, UAE",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,15093.75,AED,Habib B.,Quotation
3657,Q-1192-F11587,FIRESTOP,01 Feb 2022,IQ,Safety W.,INTERMASS MISK 3 &amp; 4 # LPO 1763,SUPPLY OF INFS0812,Firestop/ DC 315,Fire,1470,AED,Habib B.,Order
3658,Q-1192-F11586,FIRESTOP,01 Feb 2022,IQ,Asian I.,FIRESTOPPING PROJECT# LPO ASI-220222,"SUPPLY OF INSS1440, FP04",Firestop/ DC 315,Fire,9220,AED,Muhammad N.,Order
3659,Q-1192-F11585,FIRESTOP,01 Feb 2022,IQ,Fast E.M.,"PROPOSED G+2+R BOOK STORE, PLOT NO.: 84,           UNIVERSITY CITY, SHARJAH",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,13188,AED,Arun stephen ,Quotation
3660,Q-1192-F11584,FIRESTOP,01 Feb 2022,IQ,Fast E.M.,"PROPOSED G+2+R BOOK STORE, PLOT NO.: 84,           UNIVERSITY CITY, SHARJAH",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,11287.5,AED,Arun stephen ,Quotation
3661,Q-1192-F11583,FIRESTOP,31 Jan 2022,IQ,Twin T.I.,FIRESTOPPING PROJECT,SUPPLY OF DC6150,Firestop/ DC 315,Fire,100000,USD,Islam S.,Quotation
3662,RFQ-1192-F11582,FIRESTOP,28 Jan 2022,RFQ,International C.T.,MVL Firestop,INCA - 2nd Order - 2022 - Order No. INCA-20220128-02,Firestop/ DC 315,Fire,31270,USD, ,Order
3663,Q-1192-F11581,FIRESTOP,27 Jan 2022,IQ,Manycon T.&.,FIRESTOPPING PROJECT,SUPPLY OF DC68,Firestop/ DC 315,Fire,110500,AED,Islam S.,Quotation
3664,Q-3734-V4273J,MACRO,27 Jan 2022,IQ,Metron C.&.,(QTR-173) W912ER-19-C-0016 CONSOLIDATED SQUADRON OPERATIONS FACILITY,PROCUREMENT SUPPORT FOR - 3734 - CSOF - METRON,Building Materials,Various,404975.75,USD, ,Order
3665,RFQ-4814-M4104,MACRO,27 Jan 2022,RFQ,Carrier S.C.,QTR 193 - W912ER20R0029 - USACE AEC TRANS REGIONAL LOGISTICS COMPLEX (TLC),CHILLER PUMPS PANEL,Mechanical Items,Mechanical,62040,QAR, ,Order
3666,Q-1192-F11580,FIRESTOP,27 Jan 2022,IQ,Al S.G.,"Ahad Residence 5B+G+30+RF, Business Bay, Dubai",SUPPLY OF INSS2460 BEIGE,Firestop/ DC 315,Fire,91350,AED,Islam S.,Quotation
3667,Q-1192-F11579,FIRESTOP,27 Jan 2022,IQ,Edge P.C.,"G+6 Typical Floors + Roof Floor Residential Building, Plot No.: RB-77, Dubai South, Dubai, UAE",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,35306.25,AED,Arun stephen ,Quotation
3668,Q-1192-F11578,FIRESTOP,26 Jan 2022,IQ,High S.C.,"RESIDENTIAL COMMERCIAL BUILDING B+G+5+R ON PLOT NO.JVC13PMRA006, JVC, DUBAI.",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,19656,AED,Muhammad N.,Quotation
3669,Q-1192-F11577,FIRESTOP,26 Jan 2022,IQ,Emirates F.F.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,168000,AED,Gilbert J.,Quotation
3670,Q-1192-F11576,FIRESTOP,26 Jan 2022,IQ,Jpm A.T.,MAFRAQ MALL # LPO 0146/01/2022,SUPPLY OF INSS1440 5G PAIL,Firestop/ DC 315,Fire,2310,AED,Arun stephen ,Order
3671,Q-1192-F11575,FIRESTOP,25 Jan 2022,IQ,Al S.G.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460 RAL 9002,Firestop/ DC 315,Fire,35280,AED,Islam S.,Quotation
3672,Q-1192-F11574,FIRESTOP,25 Jan 2022,IQ,Emirates S.C.,"COMM. &amp; RESIDENTIAL BUILDING G+2P+12F+R, Plot No. 3731409 BARSHA FIRST DUBAI, UAE",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,23205,AED,Arun stephen ,Quotation
3673,Q-1192-F11573,FIRESTOP,25 Jan 2022,IQ,Emirates S.C.,"COMM. &amp; RESIDENTIAL BUILDING G+2P+12F+R, Plot No. 3731409 BARSHA FIRST DUBAI, UAE",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,23625,AED,Arun stephen ,Quotation
3674,Q-1192-F11572,FIRESTOP,24 Jan 2022,IQ,Eagle S.I.,FIRESTOPPING PROJECT,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,1708.2,USD,Islam S.,Quotation
3675,Q-1192-F11571,FIRESTOP,24 Jan 2022,IQ,Al R.E.,LPO POHO-22-00943,SUPPLY OF INSS1440 5G PAIL,Firestop/ DC 315,Fire,7665,AED,Arun stephen ,Order
3676,Q-1192-F11570,FIRESTOP,24 Jan 2022,IQ,East C.C.,RFQ. MR#13632 (2) Silicone - Project@ MBZ C05/021,SUPPLY OF NWS 2000,Firestop/ DC 315,Fire,46331.25,AED,Habib B.,Quotation
3677,Q-1192-F11569,FIRESTOP,24 Jan 2022,IQ,Tiger C.C.,Regina P242-WEATHER SEALANT,SUPPLY OF NWS,Firestop/ DC 315,Fire,25410,AED,Islam S.,Quotation
3678,Q-1192-F11568,FIRESTOP,24 Jan 2022,IQ,Glass T.F.,STRUCTURAL  SEALANT &amp; GUN FOR SAUSAGE,SUPPLY OF SGS 6000,Firestop/ DC 315,Fire,987,AED,Habib B.,Order
3679,Q-1192-F11567,FIRESTOP,24 Jan 2022,IQ,Deep S.S.,ADNOC PROJECT # LPO DSS-PO-MVL-005-22,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,144.9,AED,Habib B.,Order
3680,Q-1192-F11566,FIRESTOP,20 Jan 2022,IQ,001 C.,"LA VIE TOWER (B+G+36 FLOORS + ROOF), MARSA DUBAI - JBR, PLOT NO.3920529# LPO 0007",SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,3150,AED,Habib B.,Order
3681,Q-1192-F11565,FIRESTOP,20 Jan 2022,IQ,Fabco A.M.,Abudhabi Project,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,8583.75,AED,Muhammad N.,Quotation
3682,Q-1192-F11564,FIRESTOP,20 Jan 2022,IQ,Global H.a.,FIRESTOPPING PROJECT,SUPPLY OF INSS1440 5G PAIL,Firestop/ DC 315,Fire,8400,AED,Habib B.,Quotation
3683,Q-1192-F11563,FIRESTOP,19 Jan 2022,IQ,001 C.,"PROPOSED B+G+MEZZ.+5P+69F COMMERCIAL &amp; RESIDENTIAL TOWER. PLOT NO.3466861, BUSINESS BAY, DUBAI, UAE",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,95025,AED,Habib B.,Quotation
3684,Q-1192-F11562,FIRESTOP,19 Jan 2022,IQ,Out o.t.,WEDDING JOB# LPO 1331-2022,SUPPLY OF DC68,Firestop/ DC 315,Fire,4935,AED,Ramshad K.,Order
3685,Q-1192-F11561,FIRESTOP,18 Jan 2022,IQ,Mm S.C.,IHHN HB-01 BLDG PAKISTAN,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,89925,AED,Muhammad N.,Quotation
3686,RFQ-4814-E6800,MACRO,17 Jan 2022,RFQ,Creo L.C.,QTR 193 - W912ER20R0029 - USACE AEC TRANS REGIONAL LOGISTICS COMPLEX (TLC),VARIOUS LIGHTING FIXTURES,Electrical,Electrical,328075,QAR, ,Order
3687,Q-1192-F11560,FIRESTOP,17 Jan 2022,IQ,Tiger C.C.,Rejina Tower,SUPPLY OF NWS 2000,Firestop/ DC 315,Fire,1942.5,AED,Islam S.,Quotation
3688,Q-1192-F11559,FIRESTOP,14 Jan 2022,IQ,Tiger C.C.,"BLUE WAVE P327, DUBAI LAND",SUPPLY OF INSS2460 WHITE &amp; BLACK,Firestop/ DC 315,Fire,1041600,AED,Islam S.,Quotation
3689,Q-1192-F11558,FIRESTOP,13 Jan 2022,IQ,Al Q.G.,"Lift Frame &amp; Wall-Gate Tower, Sharjah, UAE","SUPPLY OF INSS1440, FP04",Firestop/ DC 315,Fire,580912.5,AED,Muhammad N.,Quotation
3690,Q-1192-F11557,FIRESTOP,13 Jan 2022,IQ,Al S.A.,"RESIDENTIAL BUILDING, 2B+G+4 TYPICAL, PLOT NO.: JVC15NMRA100, JUMEIRAH VILLAGE COMMUNITY, DUBAI",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,44152.5,AED,Islam S.,Quotation
3691,Q-1192-F11556,FIRESTOP,13 Jan 2022,IQ,Safety W.,"MISK 3,4 # LPO 1757",SUPPLY OF CFS01,Firestop/ DC 315,Fire,2730,AED,Habib B.,Order
3692,Q-1192-F11555,FIRESTOP,13 Jan 2022,IQ,Mep G.E.,FIRESTOPPING PROJECT,SUPPLY OF FB01-15,Firestop/ DC 315,Fire,630,AED,Muhammad N.,Quotation
3693,Q-1192-F11554,FIRESTOP,13 Jan 2022,IQ,Eastern I.L.,"PROPOSED (G+3) BUILDING (ISCS SCHOOL NADD AL SHIBA-PHASE3) NADD AL SHIBA THIRD DUBAI, UAE PLOT NO.6166779",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,17955,AED,Arun stephen ,Quotation
3694,Q-1192-F11553,FIRESTOP,13 Jan 2022,IQ,Eastern I.L.,INTERNATIONAL SCHOOL OF CREATIVE SCIENCE NAAD AL SHIBA - PHASE 3,Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,12022.5,AED,Arun stephen ,Quotation
3695,Q-1192-F11552,FIRESTOP,12 Jan 2022,IQ,Al A.C.,"ONE TYPICAL FLOOR QUANTITY- BUILDING (B+G+M+P+20+R), PLOT NO.: 314020224, RAK, DAFFAN",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,3755.85,AED,Arun stephen ,Quotation
3696,Q-1192-F11551,FIRESTOP,12 Jan 2022,IQ,Team E.E.,G+P+10 RETAIL AND RESIDENTIAL BUILDING ON                      PLOT NO.: AFC009 AT JABAL ALI FIRST - DUBAI,Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,42157.5,AED,Habib B.,Quotation
3697,Q-1192-F11550,FIRESTOP,12 Jan 2022,IQ,Jpm A.T.,1B+G+8TYP-DO BUY HOMES- CITY NIGHT# LPO JPM/MVL/0144/2022,"SUPPLY OF INSS1186, INSS1440",Firestop/ DC 315,Fire,2257.5,AED,Habib B.,Order
3698,Q-1192-F11549,FIRESTOP,12 Jan 2022,IQ,Efs E.L.,FIRESTOPPING PROJECT- ISRAEL,"SUPPLY OF SCCI, INFS0812, DC68",Firestop/ DC 315,Fire,449,USD,Islam S.,Quotation
3699,Q-1192-F11548,FIRESTOP,11 Jan 2022,IQ,Alibtikar A.T.,FIRESTOPPING PROJECT# LPO 110122/MVL/IBT/004,SUPPLY OF DC68,Firestop/ DC 315,Fire,7087.5,AED,Habib B.,Order
3700,Q-1192-F11547,FIRESTOP,11 Jan 2022,IQ,Fuji A.&.,FIRESTOPPING  &amp; GENERAL PROJECT,"SUPPLY OF INSS2460 BLACK,NWS &amp; SGS",Firestop/ DC 315,Fire,71.4,AED,Islam S.,Quotation
3701,RFQ-1192-F11546,FIRESTOP,11 Jan 2022,RFQ,International C.T.,MVL Firestop,Fire Barrier Foam US150A 14kg/pail And 6kg/pail,Firestop/ DC 315,Fire,14000,USD, ,Order
3702,Q-1192-F11545,FIRESTOP,10 Jan 2022,IQ,International H.C.,CENTER OF EXCELLENCE SGH DUBAI# LPO 12229,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,9996,AED,Habib B.,Order
3703,Q-1192-F11544,FIRESTOP,10 Jan 2022,IQ,Sharfil T.W.,LIWA PUMPING STATION # LPO 1003/2022,"SUPPLY OF INSS1186, D64",Firestop/ DC 315,Fire,3856.65,AED,Habib B.,Order
3704,Q-1192-F11543,FIRESTOP,06 Jan 2022,IQ,Al F.A.,DATA CENTRE_PO# 6592,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,117600,AED,Muhammad N.,Order
3705,Q-1192-F11542,FIRESTOP,06 Jan 2022,IQ,Mep G.E.,STRUCTURAL &amp; WEATHER SEALANT,SUPPLY OF SGS 6000 &amp; NWS 2000,Firestop/ DC 315,Fire,46.2,AED,Muhammad N.,Quotation
3706,Q-1192-F11541,FIRESTOP,05 Jan 2022,IQ,Jpm A.T.,1B+G+8TYP-DO BUY HOMES- CITY NIGHT# LPO JPM/MVL/0142/2022,"SUPPLY OF INSS1186, INSS1440",Firestop/ DC 315,Fire,3176.25,AED,Habib B.,Order
3707,Q-1192-F11540,FIRESTOP,05 Jan 2022,IQ,East C.C.,IRIS DATA CENTER_PO # 4500006161,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,11130,AED,Habib B.,Order
3708,Q-1192-F11539,FIRESTOP,04 Jan 2022,IQ,Jpm A.T.,SEVEN TIDES # LPO JPM/MVL/0141/2021,SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,4987.5,AED,Arun stephen ,Order
3709,RFQ-1192-S9073,FIRESTOP,04 Jan 2022,RFQ,Sel C.R.,MVL Firestop,Nissan Kicks ( Mini Suv) 2019. Monthly Rental - Islam,Subcontract,Services,2310,AED, ,Order
3710,Q-1192-F11538,FIRESTOP,04 Jan 2022,IQ,Minar E.,MARINE CABLE FIRESTOP,SUPPLY OF FM011,Firestop/ DC 315,Fire,367.5,AED,Muhammad N.,Quotation
3711,Q-1192-F11537,FIRESTOP,04 Jan 2022,IQ,Al A.C.,"B+G+11 RESIDENTIAL BUILDING, PLOT NO.: 6488662,                    WADI AL SAFA 5, DUBAI, UAE",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,18900,AED,Muhammad N.,Quotation
3712,Q-1192-F11536,FIRESTOP,04 Jan 2022,IQ,Al A.C.,"B+G+11 RESIDENTIAL BUILDING, PLOT NO.: 6488662,                    WADI AL SAFA 5, DUBAI, UAE",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,48730.5,AED,Muhammad N.,Quotation
3713,Q-1192-F11535,FIRESTOP,03 Jan 2022,IQ,International H.C.,CENTER OF EXCELLENCE SGH DUBAI# LPO 12198,SUPPLY OF INFS0812,Firestop/ DC 315,Fire,6510,AED,Habib B.,Order
3714,Q-1192-F11514A,FIRESTOP,28 Dec 2021,IQ,Palgan I.C.,GHANTOOT - AL RAHA RESIDENTIAL BUILDING# LPO 2666,SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,1155,AED,Habib B.,Order
3715,Q-1192-F11534,FIRESTOP,28 Dec 2021,IQ,Al B.C.,"PROPOSED G+2P+9 FLOORS RESIDENTIAL &amp; RETAIL BUILDING, PLOT NO: 6455963, WADI AL SAFA 3, DUBAI",SUPPLY OF MVL-IL,Firestop/ DC 315,Fire,3.15,AED,Muhammad N.,Quotation
3716,Q-1192-F11533,FIRESTOP,28 Dec 2021,IQ,Atcon C.L.,P-104-AMINA RESIDENCE  II (G+4P+15+ROOF) PLOT NO. JVC 171CP002B JVC DUBAI_PO NO.5737,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,73412.06,AED,Muhammad N.,Order
3717,Q-1192-F11519A,FIRESTOP,28 Dec 2021,IQ,001 C.,RAHBA HOSPITAL,Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,49.22,AED,Habib B.,Order
3718,Q-1192-F11532,FIRESTOP,27 Dec 2021,IQ,Noval F.,FIRESTOPPING PROJECT,SUPPLY OF DC68,Firestop/ DC 315,Fire,2467.5,AED,Ramshad K.,Quotation
3719,Q-1192-F11531,FIRESTOP,27 Dec 2021,IQ,Jpm A.T.,Commercial Development (3B+G+11TYP+R)- Ghantoot &amp;  BEMCO- Al Raha # LPO JPM/MVL/0140/2021,"SUPPLY OF INSS1440, INFS0812",Firestop/ DC 315,Fire,5565,AED,Habib B.,Order
3720,Q-1192-F11530,FIRESTOP,27 Dec 2021,IQ,001 C.,AL RAHBA HOSPITAL - ABUDHABI # LPO 0005,"SUPPLY OF INSS1440, FP05",Firestop/ DC 315,Fire,1743,AED,Habib B.,Order
3721,Q-1192-F11529,FIRESTOP,26 Dec 2021,IQ,Creative C.F.,CREATIVE CLINIC # LPO 1221-001,SUPPLY OF FP04 &amp; INSS1440,Firestop/ DC 315,Fire,3927,AED,Muhammad N.,Order
3722,Q-1192-F11327A,FIRESTOP,26 Dec 2021,IQ,Arabian C.G.,"2B+G+6F+ROOF COMMERCIAL &amp; RESIDENTIAL COMPLEX ON PLOT No. 3210222, MADINAT DUBAI AL MELAHEYAH, DUBAI # LPO 2109530",Supply Of Fire Stop Materials MEP &amp; CIVIL,Firestop/ DC 315,Fire,325935.75,AED,Habib B.,Cancled
3723,Q-1192-F11528,FIRESTOP,26 Dec 2021,IQ,Khalifa L.C.,Residential Building (2B+G+5TYP+2R),SUPPLY OF INSS1440,Firestop/ DC 315,Fire,94.5,AED,Muhammad N.,Order
3724,Q-1192-F11527,FIRESTOP,26 Dec 2021,IQ,Khalifa L.C.,"PROPOSED 2B+G+5+GYM+ROOF, PLOT NO.: 2330148,                  DAMASCUS ROAD, DUBAI",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,87312.75,AED,Muhammad N.,Quotation
3725,Q-1192-F11526,FIRESTOP,26 Dec 2021,IQ,Jpm A.T.,SEVEN TIDES # LPO JPM/MVL/0137/2021,SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,4987.5,AED,Arun stephen ,Order
3726,RFQ-1192-V4317,FIRESTOP,22 Dec 2021,RFQ,Fujairah R.F.,MVL Firestop,SLAB WITHOUT FACING (SXXX) Density: 160Kg/M3 Thickness: 120mm Size:1.2 MtrX .6 Mtr.,Building Materials,Various,6111.13,AED, ,Order
3727,RFQ-3742-V4261,MACRO,21 Dec 2021,RFQ,British L.K.,W912ER-19-C-0018 Care And Preservation Vehicle Maintenance Facility,BOOMTRUCK WITH OPERATOR AND FUEL,Building Materials,Various,1000,KWD, ,Order
3728,Q-1192-F11525,FIRESTOP,20 Dec 2021,IQ,Consent L.,"PROPOSED B+G+5 RESIDENTIAL BUILDING, PLOT NO.6458041, WADI AL SAFA 3, DUBAI, UAE (2 BUILDINGS)",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,16327.5,AED,Arun stephen ,Quotation
3729,Q-1192-F11524,FIRESTOP,20 Dec 2021,IQ,Granada E.C.,"G+2P+7F+R BUILDING, PLOT NO.: JVC12NNEW002, JVC, DUBAI",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,17220,AED,Muhammad N.,Quotation
3730,RFQ-1569-R1502,MACRO,19 Dec 2021,RFQ,New S.O.,MVL PROPOSALS,RENT TO OWN (Model &ndash; SHARP MX-3051 &ndash; 30PPM &ndash; High Quality ) 1 YEAR WITH SERVICE,Rental,Rental,17850.04,AED, ,Order
3731,Q-1192-F11523,FIRESTOP,19 Dec 2021,IQ,International H.C.,CENTER OF EXCELLENCE SGH DUBAI# LPO 12076,SUPPLY OF INSS1440 5G PAIL,Firestop/ DC 315,Fire,9996,AED,Habib B.,Order
3732,Q-1192-F11522,FIRESTOP,15 Dec 2021,IQ,Al B.C.,"PROPOSED G+2P+9 FLOORS RESIDENTIAL &amp; RETAIL BUILDING, PLOT NO: 6455963, WADI AL SAFA 3, DUBAI.# LPO 2021P00100758",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,29025.15,AED,Muhammad N.,Order
3733,Q-1192-F11521,FIRESTOP,15 Dec 2021,IQ,001 C.,FIRESTOPPING PROJECT,"SUPPLY OF INSS1186, INSS1440, FP05",Firestop/ DC 315,Fire,4420.5,AED,Habib B.,Quotation
3734,Q-1192-F11520,FIRESTOP,15 Dec 2021,IQ,Elma E.,ADNOC AL TALLA SITE-J-2012  # POD-21/1331,"SUPPLY OF INSS1440, FP05",Firestop/ DC 315,Fire,2058,AED,Habib B.,Order
3735,Q-1192-F11519,FIRESTOP,15 Dec 2021,IQ,001 C.,"PROPOSED (G+3P+18) COMM. &amp; RESIDENTIAL BUILDING, PLOT NO.: 3460635, BUSINESS BAY, DUBAI, UAE",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,20475,AED,Habib B.,Quotation
3736,Q-1192-F11518,FIRESTOP,15 Dec 2021,IQ,Fscunion Y.S.,TURKEY PROJECT,TRANSPORTATION CHARGE,Firestop/ DC 315,Fire,2500,USD,Muhammad N.,Order
3737,Q-1192-F11517,FIRESTOP,15 Dec 2021,IQ,Jpm A.T.,1B+G+8TYP-DO BUY HOMES- CITY NIGHT# LPO JPM/MVL/0136/2021,"SUPPLY OF INSS1186, INSS1440",Firestop/ DC 315,Fire,6352.5,AED,Habib B.,Order
3738,Q-1192-F11516,FIRESTOP,14 Dec 2021,IQ,Safety W.,INTERMASS MISK 3 &amp; 4 # LPO 1742,SUPPLY OF INFS0812 &amp; SSHOOP,Firestop/ DC 315,Fire,3675,AED,Habib B.,Order
3739,Q-1192-F11515,FIRESTOP,14 Dec 2021,IQ,Safety W.,AIROLINK#AL WASL DEVELOPMENT#LPO 1741,SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,7481.25,AED,Arun stephen ,Order
3740,RFQ-3742-V4260,MACRO,14 Dec 2021,RFQ,British L.K.,W912ER-19-C-0018 Care And Preservation Vehicle Maintenance Facility,FORKLIFT AND MANLIFT WITH OPERATOR,Building Materials,Various,1430,KWD, ,Order
3741,Q-1192-F11514,FIRESTOP,14 Dec 2021,IQ,Palgan I.C.,GHANTOOT - AL RAHA RESIDENTIAL BUILDING# LPO 2654,SUPPLY OF INSS1186 5G PAIL,Firestop/ DC 315,Fire,1155,AED,Habib B.,Order
3742,Q-1192-F11513,FIRESTOP,13 Dec 2021,IQ,Khalifa L.C.,Mock Up Residential Building (2B+G+5TYP+2R),"SUPPLY OF INSS1440, INFS0812",Firestop/ DC 315,Fire,275.1,AED,Muhammad N.,Order
